1024,512,256,0.0036332869529724122,0.003881838321685791
512,256,128,0.001344003677368164,0.0034956598281860353
256,128,64,0.0011944055557250976,0.0033562183380126953
1024,512,256,0.0016271686553955078,0.0036109304428100586
512,256,128,0.0012875938415527345,0.0034798002243041993
256,128,64,0.0010757923126220703,0.0033200740814208984
1024,512,256,0.001586318016052246,0.003499455451965332
512,256,128,0.0012171125411987304,0.0034726667404174805
256,128,64,0.0010416189829508464,0.0032373348871866862
1024,512,256,0.0017025399208068848,0.003506639003753662
512,256,128,0.0011938619613647461,0.0034530496597290038
256,128,64,0.0010653893152872721,0.0032441377639770507
1024,512,256,0.001724865436553955,0.003512251377105713
512,256,128,0.0012786865234375,0.003468351364135742
256,128,64,0.0010668834050496419,0.0032404661178588867
1024,512,256,0.0015267491340637206,0.0035231852531433104
512,256,128,0.001215219497680664,0.0034913158416748045
256,128,64,0.0010528167088826497,0.0032833258310953775
1024,512,256,0.001164851188659668,0.002935292720794678
512,256,128,0.0015117979049682616,0.0033200836181640626
256,128,64,0.0013228813807169596,0.0035053332646687823
1024,512,256,0.0029517555236816405,0.003923921585083008
512,256,128,0.0017230510711669922,0.0034799432754516603
256,128,64,0.0017598962783813476,0.0034228157997131347
2048,1024,512,0.0018404078483581542,0.003610708713531494
1024,512,256,0.0017686796188354492,0.0034446263313293456
512,256,128,0.0016615152359008788,0.0034411644935607912
256,128,64,0.0015599942207336426,0.003460495471954346
2048,1024,512,0.0017064666748046874,0.0033292365074157715
1024,512,256,0.0017023992538452149,0.0032969617843627928
512,256,128,0.0016103696823120117,0.00322584867477417
256,128,64,0.0016995048522949218,0.0031906414031982423
2048,1024,512,0.001647050380706787,0.003472282886505127
1024,512,256,0.0013935065269470215,0.0034002184867858885
512,256,128,0.0016017985343933106,0.0032152700424194335
256,128,64,0.0016587996482849122,0.002910151481628418
2048,1024,512,0.001671741008758545,0.0028988051414489745
1024,512,256,0.0009918522834777832,0.0034154129028320314
512,256,128,0.0015494298934936523,0.00312413215637207
256,128,64,0.001513361930847168,0.0031268692016601565
2048,1024,512,0.0016213846206665039,0.0033558511734008787
1024,512,256,0.0014925074577331542,0.00337965726852417
512,256,128,0.0016273260116577148,0.003188037872314453
256,128,64,0.0013840770721435546,0.0030901479721069337
2048,1024,512,0.0014236760139465332,0.003367466926574707
1024,512,256,0.0011650776863098144,0.0033310985565185545
512,256,128,0.0013454747200012207,0.0032562899589538576
256,128,64,0.0016243624687194824,0.0031534814834594726
2048,1024,512,0.0014955925941467286,0.0034979867935180666
1024,512,256,0.001339247226715088,0.0031801128387451173
512,256,128,0.0013444375991821288,0.003110082149505615
256,128,64,0.0015196561813354491,0.003107731342315674
2048,1024,512,0.0016745710372924804,0.0034010481834411623
1024,512,256,0.0017250275611877441,0.0032691287994384764
512,256,128,0.0016311192512512207,0.0032536292076110838
256,128,64,0.0016422510147094727,0.003202216625213623
2048,1024,512,0.0013661670684814453,0.00324845552444458
1024,512,256,0.0015299367904663087,0.0033193087577819825
512,256,128,0.0016217875480651857,0.003181948661804199
256,128,64,0.001632535457611084,0.003165123462677002
2048,1024,512,0.0017016768455505372,0.0034032607078552245
1024,512,256,0.0012305784225463867,0.0034394955635070803
512,256,128,0.0015879034996032714,0.003274235725402832
256,128,64,0.0016817736625671386,0.0031882643699645994
2048,1024,512,0.001663084030151367,0.003373250961303711
1024,512,256,0.0015228486061096191,0.003341481685638428
512,256,128,0.0016643452644348146,0.0032251667976379394
256,128,64,0.0012988042831420898,0.0031381893157958985
2048,1024,512,0.0016849994659423827,0.003349483013153076
1024,512,256,0.0014334344863891602,0.0034217119216918947
512,256,128,0.0016290855407714844,0.003207523822784424
256,128,64,0.0012634778022766113,0.003373298645019531
2048,1024,512,0.0014795613288879393,0.00349278450012207
1024,512,256,0.0016590547561645508,0.0032065200805664064
512,256,128,0.0012507104873657226,0.0034011197090148926
256,128,64,0.0015447616577148437,0.0027942562103271482
2048,1024,512,0.0013961911201477051,0.0030879759788513183
1024,512,256,0.0015088677406311034,0.003482255935668945
512,256,128,0.001621081829071045,0.003432309627532959
256,128,64,0.0019467496871948243,0.0036110281944274902
2048,1024,512,0.0019812726974487303,0.00376253604888916
1024,512,256,0.0019092178344726563,0.0036207008361816406
512,256,128,0.0018077373504638671,0.0036231493949890137
256,128,64,0.0018250632286071777,0.003560519218444824
2048,1024,512,0.0020142245292663575,0.0037263178825378417
1024,512,256,0.0019206690788269043,0.0036323189735412596
512,256,128,0.0019275426864624023,0.003705193996429443
256,128,64,0.0019067859649658204,0.003627972602844238
2048,1024,512,0.001886000633239746,0.003731284141540527
1024,512,256,0.002104039192199707,0.003624684810638428
512,256,128,0.0019578266143798827,0.0037231683731079102
256,128,64,0.001898808479309082,0.0035803937911987305
2048,1024,512,0.0020839786529541016,0.003788468837738037
1024,512,256,0.002051198482513428,0.00366412878036499
512,256,128,0.001927344799041748,0.0036062312126159666
256,128,64,0.0019923853874206543,0.0035674715042114257
2048,1024,512,0.0019659686088562014,0.003781242370605469
1024,512,256,0.00180936336517334,0.0036349940299987794
512,256,128,0.0019358253479003905,0.003619542121887207
256,128,64,0.0016116523742675782,0.0035653614997863767
2048,1024,512,0.001954548358917236,0.0037522220611572264
1024,512,256,0.0020343828201293945,0.003651134967803955
512,256,128,0.002002115249633789,0.0037100696563720703
256,128,64,0.0018100357055664063,0.0036054062843322754
2048,1024,512,0.001630103588104248,0.0037909722328186035
1024,512,256,0.0016829252243041992,0.0032381176948547362
512,256,128,0.0012035059928894043,0.0028375911712646483
256,128,64,0.0014786338806152344,0.002728877067565918
2048,1024,512,0.001646873950958252,0.0029566431045532225
1024,512,256,0.0016307663917541505,0.0027378273010253908
512,256,128,0.0015226364135742187,0.002683258056640625
256,128,64,0.0011810016632080077,0.002947812080383301
2048,1024,512,0.0016261672973632813,0.0028802490234375
1024,512,256,0.0014613127708435058,0.003074297904968262
512,256,128,0.0014928317070007325,0.0026837587356567383
256,128,64,0.0008854866027832031,0.003393723964691162
2048,1024,512,0.0016228294372558595,0.0028546524047851564
1024,512,256,0.0016658830642700196,0.002703826427459717
512,256,128,0.0012715435028076171,0.0030158042907714845
256,128,64,0.0015680027008056641,0.0027205395698547364
2048,1024,512,0.0012076950073242187,0.0031772112846374513
1024,512,256,0.0016774249076843262,0.0032808375358581543
512,256,128,0.0014252519607543944,0.003328371047973633
256,128,64,0.001643843650817871,0.0032468676567077638
2048,1024,512,0.001682615280151367,0.003430025577545166
1024,512,256,0.0012630319595336914,0.003163881301879883
512,256,128,0.0016504168510437013,0.003213522434234619
256,128,64,0.001625959873199463,0.0033447623252868654
2048,1024,512,0.0016736721992492677,0.003289787769317627
1024,512,256,0.0016366076469421387,0.0032511377334594727
512,256,128,0.0014517927169799805,0.0031814837455749513
256,128,64,0.0014829564094543458,0.0031266570091247558
2048,1024,512,0.0015697336196899413,0.003292593955993652
1024,512,256,0.0013407254219055175,0.003233811855316162
512,256,128,0.00159090518951416,0.003182530403137207
256,128,64,0.0015808749198913574,0.0031360268592834474
2048,1024,512,0.0010119223594665528,0.0035008955001831054
1024,512,256,0.0015131640434265137,0.00322296142578125
512,256,128,0.0016016054153442383,0.003228902816772461
256,128,64,0.0009953927993774413,0.0034214186668395995
2048,1024,512,0.0014783906936645507,0.003553750514984131
1024,512,256,0.0016733789443969726,0.003418281078338623
512,256,128,0.001586315631866455,0.0034245014190673827
256,128,64,0.0015706515312194824,0.0034568262100219726
2048,1024,512,0.0014192819595336913,0.003343870639801025
1024,512,256,0.0019588804244995116,0.0034389162063598634
512,256,128,0.001634359359741211,0.0034182143211364748
256,128,64,0.0015352416038513185,0.0034280824661254883
2048,1024,512,0.001900327205657959,0.0035547065734863282
1024,512,256,0.0017663669586181641,0.003483445644378662
512,256,128,0.001652834415435791,0.003430471420288086
256,128,64,0.0016877150535583496,0.003260636329650879
2048,1024,512,0.0016791105270385742,0.003368661403656006
1024,512,256,0.0016377139091491699,0.0032098221778869627
512,256,128,0.0009410929679870606,0.0033831548690795897
256,128,64,0.001586771011352539,0.0026641106605529786
2048,1024,512,0.0015876197814941406,0.0030548667907714846
1024,512,256,0.0010654401779174804,0.0031722497940063475
512,256,128,0.0014980483055114747,0.0027338361740112307
256,128,64,0.001323690414428711,0.0026405811309814452
2048,1024,512,0.0008867883682250977,0.0034474730491638184
1024,512,256,0.0014002323150634766,0.003010432720184326
512,256,128,0.0015560054779052734,0.0027407526969909666
256,128,64,0.0015465259552001954,0.0027509188652038575
2048,1024,512,0.0011438679695129393,0.0032693099975585936
1024,512,256,0.0012786006927490235,0.002693943977355957
512,256,128,0.0014745211601257325,0.002848682403564453
256,128,64,0.0014105772972106934,0.003009076118469238
2048,1024,512,0.0016653728485107422,0.0033843851089477538
1024,512,256,0.001629772186279297,0.00324383020401001
512,256,128,0.001250905990600586,0.0031973385810852052
256,128,64,0.0014608430862426758,0.0032127857208251952
2048,1024,512,0.001341691017150879,0.003521387577056885
1024,512,256,0.0014383459091186523,0.003346703052520752
512,256,128,0.0016233444213867188,0.0032552671432495117
256,128,64,0.001670236587524414,0.0034204983711242677
2048,1024,512,0.0015836310386657714,0.003553926944732666
1024,512,256,0.0017243051528930665,0.0032015633583068847
512,256,128,0.0015722107887268066,0.0028422188758850096
256,128,64,0.0008436369895935058,0.0034911012649536132
2048,1024,512,0.0014747858047485351,0.0034673309326171877
1024,512,256,0.0016088747978210448,0.003252615928649902
512,256,128,0.0012683892250061036,0.003417549133300781
256,128,64,0.0016530799865722657,0.0032332897186279296
2048,1024,512,0.0016705083847045898,0.0033140015602111817
1024,512,256,0.0016804409027099609,0.0032037544250488282
512,256,128,0.0016543126106262206,0.00323289155960083
256,128,64,0.0016252446174621583,0.003178877830505371
2048,1024,512,0.0012282156944274903,0.003513016700744629
1024,512,256,0.0015642857551574707,0.0033176445960998533
512,256,128,0.001564955711364746,0.003182990550994873
256,128,64,0.001686122417449951,0.003225862979888916
2048,1024,512,0.0016805624961853027,0.0033211731910705567
1024,512,256,0.0016164445877075195,0.0013976454734802245
512,256,128,0.0007307362556457519,0.0011243677139282226
256,128,64,0.000746006965637207,0.0011638665199279784
2048,1024,512,0.0007740211486816406,0.0013432526588439942
1024,512,256,0.0007810211181640625,0.0011719703674316407
512,256,128,0.0007285785675048828,0.0011396074295043945
256,128,64,0.0007541227340698242,0.0011545753479003907
2048,1024,512,0.0007708382606506348,0.0013398146629333496
1024,512,256,0.0007683372497558593,0.0013690948486328124
512,256,128,0.0015860867500305175,0.0034159088134765626
256,128,64,0.0016345405578613282,0.0034030699729919434
2048,1024,512,0.001579759120941162,0.0035445523262023926
1024,512,256,0.0018378853797912597,0.00314208984375
512,256,128,0.0012946510314941406,0.0031575894355773924
256,128,64,0.0015704774856567384,0.0030951142311096192
2048,1024,512,0.0016492915153503418,0.0033123779296875
1024,512,256,0.0013578343391418457,0.0032420921325683593
512,256,128,0.0015782737731933594,0.0031699204444885255
256,128,64,0.001305375099182129,0.003428785800933838
2048,1024,512,0.0015662908554077148,0.0032945561408996584
1024,512,256,0.0015862774848937988,0.003105018138885498
512,256,128,0.0009369277954101563,0.0033786344528198243
256,128,64,0.0015313935279846192,0.0031051898002624513
2048,1024,512,0.0016716933250427246,0.0033517050743103027
1024,512,256,0.0014034438133239747,0.003319418430328369
512,256,128,0.0012224030494689942,0.0032036900520324707
256,128,64,0.0014856815338134765,0.0030951380729675295
2048,1024,512,0.0009168791770935059,0.0034830880165100096
1024,512,256,0.0016566205024719238,0.0032220196723937986
512,256,128,0.0016028594970703125,0.00313232421875
256,128,64,0.001513504981994629,0.0032222676277160645
2048,1024,512,0.0010908985137939454,0.0033329176902770997
1024,512,256,0.0012254762649536134,0.003230605125427246
512,256,128,0.0016295981407165527,0.0031553077697753906
256,128,64,0.0015290546417236327,0.0031924533843994143
2048,1024,512,0.0016667556762695313,0.003408823013305664
1024,512,256,0.0010640931129455567,0.0033525776863098143
512,256,128,0.0016128230094909668,0.003437652587890625
256,128,64,0.0016395998001098632,0.0034212541580200197
2048,1024,512,0.0012426161766052246,0.003539407253265381
1024,512,256,0.001611762046813965,0.003447165489196777
512,256,128,0.0016355276107788085,0.003430953025817871
256,128,64,0.0016148114204406739,0.003413236141204834
2048,1024,512,0.001558356285095215,0.0035418105125427247
1024,512,256,0.001572403907775879,0.0034412407875061037
512,256,128,0.0016174030303955078,0.0034360384941101076
256,128,64,0.0015661215782165527,0.003408105373382568
2048,1024,512,0.0015973472595214844,0.0035548686981201174
1024,512,256,0.0015369176864624024,0.003419201374053955
512,256,128,0.0016081809997558593,0.003423624038696289
256,128,64,0.0016370105743408203,0.003412272930145264
2048,1024,512,0.0016374421119689942,0.003549034595489502
1024,512,256,0.0016193175315856933,0.0034474682807922362
512,256,128,0.0014771032333374024,0.0034628725051879883
256,128,64,0.001630420684814453,0.0034147453308105468
2048,1024,512,0.0016802430152893066,0.003548288345336914
1024,512,256,0.001582484245300293,0.0034467387199401856
512,256,128,0.001576387882232666,0.0033979725837707518
256,128,64,0.001759936809539795,0.003430590629577637
2048,1024,512,0.0016554427146911622,0.003555619716644287
1024,512,256,0.0016072916984558106,0.003210899829864502
512,256,128,0.0008780765533447266,0.0034005165100097655
256,128,64,0.0014464616775512694,0.00312603235244751
2048,1024,512,0.001500670909881592,0.003392808437347412
1024,512,256,0.001243467330932617,0.0031686663627624513
512,256,128,0.001067368984222412,0.0033751893043518066
256,128,64,0.0014895892143249512,0.0027553582191467284
2048,1024,512,0.0015656304359436034,0.0032713508605957033
1024,512,256,0.0010551548004150391,0.0032920193672180175
512,256,128,0.0015408587455749512,0.0032129454612731933
256,128,64,0.0015299105644226074,0.003117516040802002
2048,1024,512,0.0015954995155334473,0.003160271644592285
1024,512,256,0.0010858917236328126,0.0033765244483947754
512,256,128,0.001573474407196045,0.0034201931953430176
256,128,64,0.0016352248191833496,0.0031809449195861817
2048,1024,512,0.001604771614074707,0.003308606147766113
1024,512,256,0.0015799379348754882,0.003109712600708008
512,256,128,0.0016419148445129394,0.0031841731071472167
256,128,64,0.0016486215591430663,0.003225812911987305
2048,1024,512,0.0012850069999694824,0.00354597806930542
1024,512,256,0.0015289926528930665,0.0032913541793823243
512,256,128,0.001667933464050293,0.0032376980781555174
256,128,64,0.0016000604629516602,0.0032119846343994143
2048,1024,512,0.0012479233741760254,0.0032968974113464357
1024,512,256,0.0013365435600280761,0.003384103775024414
512,256,128,0.001617581844329834,0.0031592583656311034
256,128,64,0.0015605378150939941,0.003242340087890625
2048,1024,512,0.001655402183532715,0.0035544872283935548
1024,512,256,0.0007191610336303711,0.003299891948699951
512,256,128,0.0015168547630310058,0.003428807258605957
256,128,64,0.001709589958190918,0.003353297710418701
2048,1024,512,0.001639688014984131,0.0035353946685791017
1024,512,256,0.001727137565612793,0.003421006202697754
512,256,128,0.001651298999786377,0.003404734134674072
256,128,64,0.0016030597686767579,0.003390936851501465
2048,1024,512,0.0016963768005371093,0.003549957275390625
1024,512,256,0.001764233112335205,0.0036768531799316407
512,256,128,0.001302337646484375,0.0033229660987854005
256,128,64,0.0014588689804077147,0.003390440940856934
2048,1024,512,0.0015582370758056641,0.003541727066040039
1024,512,256,0.0017519187927246094,0.003461213111877441
512,256,128,0.001622607707977295,0.0034499502182006835
256,128,64,0.0016292238235473633,0.00315779447555542
2048,1024,512,0.0017081809043884278,0.0033286023139953613
1024,512,256,0.0016029500961303711,0.002680394649505615
512,256,128,0.0016723060607910156,0.003210139274597168
256,128,64,0.0016569972038269043,0.002715730667114258
2048,1024,512,0.0010638880729675294,0.003327481746673584
1024,512,256,0.0014679765701293946,0.003243410587310791
512,256,128,0.0016584420204162598,0.0031096553802490235
256,128,64,0.001089756488800049,0.003294062614440918
2048,1024,512,0.001365039348602295,0.0033549737930297853
1024,512,256,0.0015844273567199706,0.0031311821937561033
512,256,128,0.0013697147369384766,0.003206486701965332
256,128,64,0.0011455106735229492,0.0031867933273315428
2048,1024,512,0.0013536953926086427,0.0033371472358703614
1024,512,256,0.0016327643394470216,0.0032242894172668456
512,256,128,0.0013354897499084472,0.0032455611228942873
256,128,64,0.0013434815406799317,0.003145031929016113
2048,1024,512,0.0015644693374633788,0.003359639644622803
1024,512,256,0.0015821123123168945,0.003149833679199219
512,256,128,0.0015730214118957518,0.003166348934173584
256,128,64,0.001065962314605713,0.0033377718925476072
2048,1024,512,0.0013111591339111327,0.003379194736480713
1024,512,256,0.0016321229934692383,0.0032455587387084962
512,256,128,0.001483919620513916,0.003096921443939209
256,128,64,0.0009404802322387695,0.0033719468116760252
2048,1024,512,0.0013229131698608398,0.0032857823371887206
1024,512,256,0.000998847484588623,0.0034122824668884276
512,256,128,0.0015917110443115234,0.0031850600242614747
256,128,64,0.0014921402931213378,0.003232684135437012
2048,1024,512,0.0015871858596801759,0.0032608962059020997
1024,512,256,0.0014986920356750489,0.0032115626335144044
512,256,128,0.0015749335289001465,0.0023761487007141115
256,128,64,0.0011679768562316895,0.0033108186721801758
2048,1024,512,0.001287558078765869,0.0033478021621704103
1024,512,256,0.0014756250381469727,0.0032003974914550782
512,256,128,0.0015667128562927247,0.0031513381004333496
256,128,64,0.0013400840759277344,0.0031746125221252443
2048,1024,512,0.0009914946556091309,0.003381683826446533
1024,512,256,0.0012398862838745117,0.0033128023147583007
512,256,128,0.0013662171363830566,0.0032184839248657225
256,128,64,0.0015464377403259276,0.003175969123840332
2048,1024,512,0.0013100218772888184,0.0032993698120117186
1024,512,256,0.0014032292366027831,0.0031761789321899415
512,256,128,0.0010227632522583007,0.0033422040939331053
256,128,64,0.0016077613830566405,0.0031703519821166992
2048,1024,512,0.0015135574340820312,0.002965073585510254
1024,512,256,0.0011254477500915528,0.0034034276008605958
512,256,128,0.0014836740493774413,0.0032112646102905274
256,128,64,0.0015217065811157227,0.0031609869003295897
2048,1024,512,0.001563737392425537,0.003349125385284424
1024,512,256,0.001432504653930664,0.00317673921585083
512,256,128,0.000983145236968994,0.003349783420562744
256,128,64,0.0014714550971984862,0.0032158708572387696
2048,1024,512,0.0014050507545471191,0.0033725881576538086
1024,512,256,0.0014863657951354982,0.0031499266624450684
512,256,128,0.001222391128540039,0.0031528687477111817
256,128,64,0.0015087270736694337,0.0031829118728637696
2048,1024,512,0.0016871833801269532,0.003364849090576172
1024,512,256,0.0010882830619812012,0.0031931304931640623
512,256,128,0.001410074234008789,0.0032757258415222167
256,128,64,0.0015513014793395996,0.0032840442657470705
2048,1024,512,0.0012398815155029296,0.0033118724822998047
1024,512,256,0.001410384178161621,0.0031629228591918946
512,256,128,0.0014381694793701172,0.0032377171516418455
256,128,64,0.0011827349662780762,0.003309297561645508
2048,1024,512,0.0016216802597045898,0.0033362007141113283
1024,512,256,0.0012285113334655762,0.0031816387176513672
512,256,128,0.0015233516693115234,0.0031921839714050292
256,128,64,0.0013512492179870606,0.003350327014923096
2048,1024,512,0.0014626836776733397,0.0033791971206665037
1024,512,256,0.0015941500663757325,0.0032138514518737795
512,256,128,0.0014613842964172363,0.0032003045082092283
256,128,64,0.0011951255798339844,0.0032048296928405763
2048,1024,512,0.001178450584411621,0.0033727240562438964
1024,512,256,0.0015953469276428222,0.0031718826293945313
512,256,128,0.0015503597259521485,0.0032550692558288574
256,128,64,0.00155975341796875,0.003239283561706543
2048,1024,512,0.001125001907348633,0.0036434698104858398
1024,512,256,0.001528778076171875,0.0031913185119628908
512,256,128,0.001533505916595459,0.0032087016105651857
256,128,64,0.001433272361755371,0.0032120227813720705
2048,1024,512,0.0011927032470703126,0.0034481024742126463
1024,512,256,0.0015834116935729981,0.003182864189147949
512,256,128,0.00137984037399292,0.00314105749130249
256,128,64,0.0009170222282409668,0.003363044261932373
2048,1024,512,0.00141265869140625,0.0033472681045532224
1024,512,256,0.001743342876434326,0.0032013607025146483
512,256,128,0.0016479349136352538,0.003221766948699951
256,128,64,0.0010988283157348632,0.003258190155029297
2048,1024,512,0.0015396666526794433,0.0032916259765625
1024,512,256,0.0009081149101257324,0.0033951711654663084
512,256,128,0.0013724350929260254,0.003173806667327881
256,128,64,0.0015249347686767578,0.003255007266998291
2048,1024,512,0.0012900710105895996,0.003304460048675537
1024,512,256,0.001222224235534668,0.0032124757766723634
512,256,128,0.0015185546875,0.003208024501800537
256,128,64,0.0015573930740356446,0.003417041301727295
2048,1024,512,0.0013286972045898438,0.0034337091445922853
1024,512,256,0.0010454535484313964,0.0033887743949890135
512,256,128,0.001495652198791504,0.003198843002319336
256,128,64,0.0014062881469726562,0.003144397735595703
2048,1024,512,0.001505136489868164,0.0033504152297973632
1024,512,256,0.0013057374954223632,0.0033139944076538085
512,256,128,0.0012093067169189453,0.0032961726188659667
256,128,64,0.0016220426559448243,0.0032405877113342286
2048,1024,512,0.001484382152557373,0.003382394313812256
1024,512,256,0.0016597127914428711,0.0033633899688720703
512,256,128,0.0014929652214050293,0.0031166911125183106
256,128,64,0.0011898660659790039,0.003220360279083252
2048,1024,512,0.0014945387840270997,0.003366868495941162
1024,512,256,0.0015177273750305177,0.003204493522644043
512,256,128,0.0013274335861206054,0.00313288688659668
256,128,64,0.0009409260749816895,0.0033629536628723145
2048,1024,512,0.0014545059204101563,0.003287405967712402
1024,512,256,0.0015550589561462403,0.0033187437057495116
512,256,128,0.001304004192352295,0.0032781863212585447
256,128,64,0.0015616416931152344,0.003148932456970215
2048,1024,512,0.0011688947677612304,0.003286316394805908
1024,512,256,0.0014855647087097168,0.0032404041290283203
512,256,128,0.0010368561744689942,0.0033577704429626465
256,128,64,0.0014721941947937012,0.0032172441482543946
2048,1024,512,0.0014197969436645509,0.0032973313331604004
1024,512,256,0.0015626263618469239,0.0033153486251831055
512,256,128,0.0015277934074401855,0.003174304962158203
256,128,64,0.0010600996017456055,0.003207104206085205
2048,1024,512,0.001460387706756592,0.003347580432891846
1024,512,256,0.001482713222503662,0.003212890625
512,256,128,0.0013651704788208007,0.0031884455680847167
256,128,64,0.0010571885108947754,0.003390231132507324
2048,1024,512,0.0013815069198608399,0.0033125948905944826
1024,512,256,0.0014207077026367188,0.0031834864616394043
512,256,128,0.0012018275260925293,0.002878568172454834
256,128,64,0.0010199356079101563,0.0033337020874023436
2048,1024,512,0.0015876412391662598,0.0032760977745056154
1024,512,256,0.0015094637870788573,0.0032648468017578126
512,256,128,0.001529085636138916,0.0032458758354187013
256,128,64,0.0015100836753845215,0.0032093453407287596
2048,1024,512,0.0010558676719665528,0.003410375118255615
1024,512,256,0.0011856508255004882,0.0031069636344909666
512,256,128,0.0014712929725646973,0.0032898402214050293
256,128,64,0.0014158821105957032,0.0032583928108215333
2048,1024,512,0.0009380912780761718,0.0034986090660095214
1024,512,256,0.0014126181602478027,0.0034395956993103025
512,256,128,0.0016305303573608397,0.003433353900909424
256,128,64,0.0016167426109313964,0.0034071111679077146
2048,1024,512,0.0016140198707580565,0.003521757125854492
1024,512,256,0.0016740965843200684,0.002665841579437256
512,256,128,0.0014156532287597657,0.002639787197113037
256,128,64,0.0011712217330932617,0.002841615676879883
2048,1024,512,0.0015527272224426269,0.002934119701385498
1024,512,256,0.0014171957969665526,0.0032117462158203127
512,256,128,0.001652045249938965,0.0032112812995910645
256,128,64,0.0016307544708251953,0.003143918514251709
2048,1024,512,0.0012395739555358886,0.003532447814941406
1024,512,256,0.0016080451011657715,0.0034067463874816895
512,256,128,0.0015454745292663573,0.0034287476539611814
256,128,64,0.0015898013114929198,0.003393216133117676
2048,1024,512,0.0016440296173095704,0.0035484647750854493
1024,512,256,0.0019006705284118652,0.00343904972076416
512,256,128,0.0015978336334228516,0.003462040424346924
256,128,64,0.0016491484642028808,0.0031670403480529787
2048,1024,512,0.0015523242950439453,0.003309521675109863
1024,512,256,0.001605980396270752,0.0032280707359313965
512,256,128,0.0010786795616149903,0.0034059381484985354
256,128,64,0.001583573818206787,0.003194434642791748
2048,1024,512,0.001610708236694336,0.003252427577972412
1024,512,256,0.0016199350357055664,0.0031999611854553224
512,256,128,0.0015982460975646972,0.0032156729698181153
256,128,64,0.0008076071739196777,0.003382718563079834
2048,1024,512,0.0013716745376586915,0.003306450843811035
1024,512,256,0.0016084027290344239,0.0032218146324157716
512,256,128,0.001195068359375,0.0031987619400024414
256,128,64,0.0015682411193847657,0.0031917452812194823
2048,1024,512,0.0016109824180603027,0.0033168745040893554
1024,512,256,0.0014687371253967285,0.0032347941398620603
512,256,128,0.0011164116859436034,0.0034133720397949217
256,128,64,0.001581721305847168,0.003228318691253662
2048,1024,512,0.0012105250358581544,0.003260846138000488
1024,512,256,0.0013306808471679687,0.0034403324127197264
512,256,128,0.0007673764228820801,0.0031621551513671877
256,128,64,0.0015766620635986328,0.003204631805419922
2048,1024,512,0.0016785693168640137,0.0033645200729370116
1024,512,256,0.0011873602867126464,0.0032570815086364747
512,256,128,0.0015503668785095215,0.003234913349151611
256,128,64,0.0014375615119934081,0.0031630373001098632
2048,1024,512,0.001601564884185791,0.0033290624618530274
1024,512,256,0.0017105960845947266,0.003237853050231934
512,256,128,0.0015610575675964356,0.00317061185836792
256,128,64,0.0015724921226501465,0.0032099437713623046
2048,1024,512,0.0010309052467346192,0.003363523483276367
1024,512,256,0.001338517665863037,0.003414504528045654
512,256,128,0.0014490342140197753,0.0031819558143615723
256,128,64,0.0016462373733520507,0.003286426067352295
2048,1024,512,0.0017447519302368165,0.0033506083488464354
1024,512,256,0.0015758872032165527,0.0032406401634216308
512,256,128,0.0011029887199401857,0.0034274816513061523
256,128,64,0.0014506220817565919,0.003412747383117676
2048,1024,512,0.001682884693145752,0.00363264799118042
1024,512,256,0.0016099977493286132,0.0034674072265625
512,256,128,0.0016095709800720214,0.003425567150115967
256,128,64,0.0016343331336975098,0.003421449661254883
2048,1024,512,0.0016570520401000977,0.003556499481201172
1024,512,256,0.0016836047172546387,0.0034284901618957518
512,256,128,0.0014043903350830077,0.003417491912841797
256,128,64,0.0014809226989746093,0.0033911657333374023
2048,1024,512,0.001601870059967041,0.00357790470123291
1024,512,256,0.001644423007965088,0.0034442615509033205
512,256,128,0.001620163917541504,0.0034174132347106934
256,128,64,0.002001817226409912,0.003420464992523193
2048,1024,512,0.0016524600982666016,0.0035964035987854004
